"comment_id"
"racial_comment_139958"
"racial_comment_139959"
"racial_comment_139960"
"racial_comment_139961"
"racial_comment_140755"
"racial_comment_140756"
"racial_comment_140757"
"racial_comment_140758"
"racial_comment_141767"
"racial_comment_141768"
"racial_comment_141769"
"racial_comment_141770"
"racial_comment_108606"
"racial_comment_108607"
"racial_comment_108608"
"racial_comment_108609"
"racial_comment_117419"
"racial_comment_117420"
"racial_comment_117421"
"racial_comment_117422"
"racial_comment_114191"
"racial_comment_114192"
"racial_comment_114193"
"racial_comment_168195"
"racial_comment_168196"
"racial_comment_168197"
"racial_comment_168198"
"racial_comment_154875"
"racial_comment_154876"
"racial_comment_155279"
"racial_comment_155280"
"racial_comment_147713"
"racial_comment_103455"
"racial_comment_103456"
"racial_comment_102990"
"racial_comment_102991"
"racial_comment_102992"
"racial_comment_102993"
"racial_comment_157872"
"racial_comment_161210"
"racial_comment_139957"
"racial_comment_140754"
"racial_comment_141766"
"racial_comment_108605"
"racial_comment_117418"
"racial_comment_114190"
"racial_comment_168194"
"racial_comment_154874"
"racial_comment_103454"
"racial_comment_102989"
"racial_comment_161211"
"racial_comment_161212"
"racial_comment_148539"
"racial_comment_148540"
"racial_comment_148541"
"racial_comment_152252"
"racial_comment_152253"
"racial_comment_152254"
"racial_comment_172870"
"racial_comment_172871"
"racial_comment_172872"
"racial_comment_172873"
"racial_comment_130633"
"racial_comment_130634"
"racial_comment_180114"
"racial_comment_128143"
"racial_comment_128144"
"racial_comment_128145"
"racial_comment_129757"
"racial_comment_110324"
"racial_comment_110325"
"racial_comment_175169"
"racial_comment_175170"
"racial_comment_175171"
"racial_comment_121362"
"racial_comment_124483"
"racial_comment_124484"
"racial_comment_156578"
"racial_comment_156579"
"racial_comment_156580"
"racial_comment_156581"
"racial_comment_123862"
"racial_comment_123863"
"racial_comment_148538"
"racial_comment_152251"
"racial_comment_172869"
"racial_comment_130632"
"racial_comment_180113"
"racial_comment_128142"
"racial_comment_117466"
"racial_comment_168992"
"racial_comment_118573"
"racial_comment_158024"
"racial_comment_129756"
"racial_comment_110323"
"racial_comment_175168"
"racial_comment_121361"
"racial_comment_124482"
"racial_comment_156577"
"racial_comment_104975"
"racial_comment_104976"
"racial_comment_104977"
"racial_comment_104978"
"racial_comment_104979"
"racial_comment_151719"
"racial_comment_151720"
"racial_comment_145180"
"racial_comment_145181"
"racial_comment_145182"
"racial_comment_145183"
"racial_comment_145184"
"racial_comment_171758"
"racial_comment_171759"
"racial_comment_171760"
"racial_comment_171761"
"racial_comment_137605"
"racial_comment_137606"
"racial_comment_137607"
"racial_comment_134192"
"racial_comment_134193"
"racial_comment_134194"
"racial_comment_134195"
